customer_id,ciudad,canal_preferido,edad,fecha_registro
C210770,Barranquilla,web,35,2024-06-05
C210771,Barranquilla,web,32,2025-03-06
C210772,Villavicencio,web,66,2025-01-01
C210773,Neiva,app,24,2024-04-17
C210774,Popayán,web,34,2024-04-09
C210775,Cartagena,web,39,2024-04-05
C210776,Cali,web,36,2024-04-01
C210777,Bucaramanga,web,28,2024-04-19
C210778,Cartagena,web,46,2025-05-06
C210779,Barranquilla,app,31,2024-04-12
C210780,Montería,web,27,2024-08-30
C210781,Cali,web,27,2025-07-22
C210782,Ibagué,web,43,2024-04-22
C210783,Cali,web,37,2025-01-24
C210784,Pasto,tienda,24,2025-08-19
C210785,Pereira,tienda,36,2024-01-10
C210786,Tunja,web,46,2024-01-21
C210787,Pasto,web,32,2025-09-18
C210788,Cartagena,app,46,2024-02-09
C210789,Villavicencio,web,39,2025-06-02
C210790,Tunja,tienda,25,2025-06-06
C210791,Cali,app,23,2024-02-19
C210792,Pasto,app,41,2024-10-01
C210793,Medellín,web,64,2024-02-04
C210794,Neiva,web,42,2024-07-11
C210795,Barranquilla,callcenter,18,2024-06-26
C210796,Tunja,app,18,2024-09-18
C210797,Pasto,tienda,28,2024-03-29
C210798,Manizales,web,24,2025-07-01
C210799,Valledupar,web,33,2025-02-07
C210800,Medellín,web,34,2024-11-20
C210801,Bogotá,app,40,2025-04-13
C210802,Ibagué,app,18,2025-04-09
C210803,Bucaramanga,web,35,2024-03-09
C210804,Yopal,tienda,41,2024-08-20
C210805,Sincelejo,app,48,2024-05-01
C210806,Ibagué,web,52,2025-04-20
C210807,Manizales,callcenter,29,2025-07-24
C210808,Cartagena,app,40,2024-10-18
C210809,Popayán,tienda,29,2024-03-30
C210810,Bucaramanga,web,29,2025-06-11
C210811,Popayán,web,57,2025-01-24
C210812,Pereira,app,43,2025-10-20
C210813,Popayán,web,29,2025-02-15
C210814,Santa Marta,callcenter,37,2024-07-03
C210815,Bucaramanga,web,18,2024-04-03
C210816,Manizales,callcenter,39,2024-09-27
C210817,Cali,web,30,2024-04-06
C210818,Tunja,app,36,2024-12-12
C210819,Manizales,tienda,52,2025-06-26
C210820,Bogotá,callcenter,26,2024-08-16
C210821,Neiva,app,18,2024-12-06
C210822,Cali,web,51,2025-08-04
C210823,Popayán,web,30,2024-03-03
C210824,Valledupar,web,31,2024-08-21
C210825,Florencia,web,29,2025-05-30
C210826,Manizales,web,28,2025-07-16
C210827,Pereira,callcenter,40,2024-05-14
C210828,Medellín,callcenter,43,2024-03-14
C210829,Neiva,app,42,2025-02-04
C210830,Cartagena,web,23,2025-07-09
C210831,Florencia,tienda,18,2025-08-01
C210832,Sincelejo,tienda,45,2024-05-08
C210833,Yopal,app,27,2024-11-17
C210834,Ibagué,web,38,2025-06-30
C210835,Montería,app,34,2024-05-31
C210836,Popayán,web,41,2024-05-26
C210837,Tunja,tienda,28,2025-08-25
C210838,Pereira,web,21,2024-03-16
C210839,Santa Marta,web,18,2025-05-19
C210840,Ibagué,web,29,2024-12-12
C210841,Santa Marta,web,33,2024-06-30
C210842,Popayán,web,23,2024-12-20
C210843,Popayán,app,18,2024-02-12
C210844,Sincelejo,tienda,22,2024-07-09
C210845,Florencia,tienda,32,2024-03-30
C210846,Montería,web,53,2024-10-20
C210847,Valledupar,web,41,2025-05-12
C210848,Popayán,web,18,2025-06-15
C210849,Santa Marta,web,31,2025-08-06
C210850,Barranquilla,web,28,2024-07-31
C210851,Ibagué,web,41,2025-10-07
C210852,Barranquilla,app,25,2024-08-12
C210853,Santa Marta,app,30,2025-08-28
C210854,Neiva,web,34,2025-04-26
C210855,Villavicencio,web,18,2024-12-17
C210856,Pasto,web,39,2025-03-03
C210857,Ibagué,web,38,2024-02-08
C210858,Neiva,web,38,2025-06-09
C210859,Barranquilla,web,29,2024-01-08
C210860,Pereira,web,30,2024-06-14
C210861,Villavicencio,app,57,2024-12-29
C210862,Pasto,web,26,2025-02-13
C210863,Barranquilla,web,36,2024-03-17
C210864,Montería,app,45,2024-12-02
C210865,Sincelejo,app,22,2025-03-23
C210866,Bucaramanga,web,19,2024-04-06
C210867,Popayán,app,32,2025-07-03
C210868,Popayán,web,40,2025-02-20
C210869,Florencia,web,27,2025-05-16
C210870,Neiva,app,32,2025-03-26
C210871,Ibagué,tienda,19,2024-07-19
C210872,Bogotá,web,37,2024-08-15
C210873,Santa Marta,web,34,2025-05-25
C210874,Cartagena,tienda,42,2025-10-19
C210875,Tunja,web,31,2024-10-26
C210876,Manizales,web,41,2024-06-17
C210877,Neiva,web,31,2025-08-05
C210878,Medellín,web,22,2024-06-02
C210879,Valledupar,tienda,31,2024-01-27
C210880,Pasto,web,47,2024-04-07
C210881,Cartagena,callcenter,32,2024-05-17
C210882,Pasto,web,22,2025-05-29
C210883,Neiva,app,50,2024-12-31
C210884,Sincelejo,app,22,2024-11-06
C210885,Villavicencio,tienda,25,2024-07-20
C210886,Neiva,app,22,2024-07-02
C210887,Sincelejo,web,41,2025-06-28
C210888,Cartagena,app,62,2025-05-04
C210889,Medellín,app,39,2025-08-12
C210890,Cartagena,app,45,2024-12-08
C210891,Popayán,web,38,2024-06-19
C210892,Ibagué,web,18,2025-02-12
C210893,Pasto,web,20,2024-05-29
C210894,Medellín,app,37,2024-10-04
C210895,Santa Marta,tienda,43,2024-06-23
C210896,Villavicencio,tienda,18,2024-08-20
C210897,Neiva,web,41,2025-06-23
C210898,Ibagué,web,18,2025-05-25
C210899,Yopal,web,30,2024-03-21
C210900,Pereira,web,28,2025-06-10
C210901,Valledupar,app,30,2025-10-18
C210902,Manizales,tienda,33,2024-05-13
C210903,Barranquilla,web,36,2024-05-28
C210904,Florencia,app,51,2025-08-15
C210905,Florencia,web,34,2024-05-15
C210906,Pasto,web,45,2024-04-23
C210907,Bucaramanga,web,40,2025-05-02
C210908,Florencia,app,34,2024-06-21
C210909,Valledupar,tienda,47,2025-03-25
C210910,Bogotá,app,39,2024-02-02
C210911,Bogotá,app,56,2025-02-18
C210912,Sincelejo,web,31,2024-04-29
C210913,Cali,tienda,35,2024-12-04
C210914,Pasto,callcenter,47,2024-07-23
C210915,Montería,app,39,2024-03-19
C210916,Valledupar,web,37,2025-09-19
C210917,Cali,app,32,2025-03-10
C210918,Medellín,web,46,2024-01-15
C210919,Tunja,web,31,2024-08-20
C210920,Manizales,web,34,2024-09-13
C210921,Montería,app,34,2024-08-27
C210922,Valledupar,app,28,2025-03-26
C210923,Manizales,web,18,2025-09-05
C210924,Pereira,app,36,2024-08-08
C210925,Valledupar,web,61,2024-06-20
C210926,Sincelejo,tienda,32,2024-09-24
C210927,Ibagué,tienda,47,2024-03-13
C210928,Santa Marta,app,37,2025-03-20
C210929,Pereira,tienda,42,2025-09-02
C210930,Montería,tienda,34,2024-11-06
C210931,Pasto,web,23,2025-10-23
C210932,Neiva,web,21,2025-05-25
C210933,Manizales,app,30,2024-01-23
C210934,Valledupar,web,20,2024-04-29
C210935,Ibagué,web,43,2025-02-10
C210936,Bogotá,tienda,42,2024-09-02
C210937,Medellín,app,35,2024-11-10
C210938,Bogotá,web,33,2025-06-12
C210939,Tunja,web,18,2024-09-01
C210940,Barranquilla,web,29,2024-03-20
C210941,Tunja,app,22,2024-04-07
C210942,Sincelejo,web,38,2025-05-01
C210943,Popayán,web,41,2025-05-30
C210944,Medellín,web,40,2025-10-10
C210945,Pereira,callcenter,23,2024-03-13
C210946,Santa Marta,web,30,2024-03-29
C210947,Santa Marta,web,36,2024-05-18
C210948,Bogotá,tienda,33,2025-01-21
C210949,Ibagué,app,18,2025-04-02
C210950,Ibagué,app,41,2025-01-08
C210951,Medellín,web,25,2025-06-02
C210952,Cartagena,web,41,2024-03-31
C210953,Barranquilla,tienda,34,2024-04-14
C210954,Sincelejo,app,33,2024-01-12
C210955,Sincelejo,tienda,42,2024-12-29
C210956,Bucaramanga,web,36,2024-09-18
C210957,Cartagena,web,34,2024-05-09
C210958,Cali,app,21,2024-11-27
C210959,Cali,app,29,2024-05-09
C210960,Cali,callcenter,48,2025-04-03
C210961,Tunja,tienda,41,2025-09-28
C210962,Neiva,web,59,2024-09-14
C210963,Bogotá,app,24,2024-02-21
C210964,Bogotá,web,38,2024-08-10
C210965,Valledupar,web,51,2024-04-14
C210966,Florencia,web,45,2024-04-23
C210967,Bucaramanga,web,55,2024-12-30
C210968,Barranquilla,app,18,2025-04-23
C210969,Yopal,tienda,30,2024-04-28
C210970,Sincelejo,web,42,2024-02-12
C210971,Manizales,web,34,2024-05-11
C210972,Florencia,web,21,2025-07-11
C210973,Santa Marta,app,18,2025-04-08
C210974,Pasto,tienda,36,2024-10-18
C210975,Neiva,tienda,25,2025-02-25
C210976,Tunja,app,24,2025-05-29
C210977,Bogotá,app,60,2025-03-20
C210978,Santa Marta,callcenter,36,2025-09-28
C210979,Cartagena,callcenter,23,2024-01-08
C210980,Villavicencio,app,36,2024-01-25
C210981,Manizales,callcenter,47,2025-01-08
C210982,Barranquilla,app,27,2024-10-27
C210983,Cartagena,app,55,2025-05-29
C210984,Yopal,tienda,20,2025-09-03
C210985,Popayán,app,30,2024-07-24
C210986,Sincelejo,app,19,2024-07-26
C210987,Santa Marta,web,43,2025-05-01
C210988,Neiva,app,22,2025-03-05
C210989,Cali,web,24,2024-12-10
C210990,Ibagué,web,42,2024-12-03
C210991,Neiva,app,48,2024-03-07
C210992,Valledupar,app,50,2025-09-13
C210993,Cartagena,tienda,29,2025-02-09
C210994,Popayán,web,29,2025-06-22
C210995,Santa Marta,tienda,42,2025-04-23
C210996,Valledupar,web,30,2025-05-17
C210997,Tunja,app,28,2025-06-21
C210998,Ibagué,callcenter,36,2024-03-09
C210999,Sincelejo,callcenter,22,2025-10-08
C211000,Bogotá,tienda,30,2025-05-10
C211001,Popayán,app,37,2025-02-20
C211002,Sincelejo,callcenter,20,2024-03-21
C211003,Montería,web,18,2024-01-17
C211004,Valledupar,callcenter,28,2024-09-23
C211005,Barranquilla,tienda,40,2025-04-29
C211006,Villavicencio,app,44,2025-07-26
C211007,Ibagué,app,25,2025-09-12
C211008,Yopal,app,29,2024-01-13
C211009,Bogotá,web,39,2025-05-03
C211010,Sincelejo,web,46,2024-03-15
C211011,Ibagué,web,32,2024-05-28
C211012,Villavicencio,app,40,2025-07-28
C211013,Montería,web,49,2024-05-04
C211014,Popayán,web,38,2025-02-20
C211015,Yopal,web,30,2025-09-29
C211016,Barranquilla,app,32,2024-07-19
C211017,Santa Marta,callcenter,34,2024-03-03
C211018,Pasto,web,41,2025-01-05
C211019,Bucaramanga,app,28,2024-11-03
C211020,Cali,tienda,36,2024-01-16
C211021,Barranquilla,app,43,2024-05-29
C211022,Valledupar,web,34,2024-07-31
C211023,Pereira,app,49,2025-10-13
C211024,Manizales,web,33,2024-04-22
C211025,Popayán,app,40,2024-10-08
C211026,Yopal,callcenter,31,2024-07-15
C211027,Ibagué,app,21,2025-08-05
C211028,Cali,web,37,2024-07-13
C211029,Bucaramanga,web,30,2024-11-05
C211030,Sincelejo,app,28,2025-03-10
C211031,Florencia,tienda,27,2025-10-22
C211032,Popayán,tienda,32,2025-05-08
C211033,Tunja,web,50,2024-11-26
C211034,Yopal,web,23,2025-09-29
C211035,Ibagué,web,31,2025-07-15
C211036,Medellín,app,35,2024-02-14
C211037,Popayán,app,42,2025-04-23
C211038,Cartagena,callcenter,20,2025-05-30
C211039,Neiva,web,25,2025-08-06
C211040,Santa Marta,app,29,2025-01-30
C211041,Pasto,app,42,2024-05-24
C211042,Bucaramanga,web,24,2025-08-28
C211043,Medellín,web,26,2024-01-18
C211044,Pasto,app,35,2024-11-23
C211045,Yopal,app,43,2025-02-16
C211046,Florencia,tienda,34,2025-04-01
C211047,Neiva,tienda,32,2025-06-16
C211048,Bogotá,callcenter,28,2024-05-29
C211049,Cartagena,web,37,2025-07-26
C211050,Manizales,web,53,2025-03-20
C211051,Valledupar,app,34,2024-08-25
C211052,Popayán,app,27,2024-03-14
C211053,Valledupar,app,20,2024-10-22
C211054,Popayán,app,30,2025-02-24
C211055,Pasto,web,18,2025-03-13
C211056,Ibagué,tienda,39,2024-12-22
C211057,Pasto,web,18,2025-05-20
C211058,Villavicencio,tienda,23,2024-10-08
C211059,Popayán,web,26,2024-02-14
C211060,Tunja,app,25,2025-02-10
C211061,Valledupar,tienda,19,2025-04-10
C211062,Cali,web,49,2025-08-05
C211063,Barranquilla,callcenter,39,2025-07-21
C211064,Neiva,app,36,2025-03-07
C211065,Cali,web,32,2024-09-13
C211066,Sincelejo,web,49,2025-06-26
C211067,Bucaramanga,web,41,2024-08-16
C211068,Bogotá,app,25,2025-04-17
C211069,Pereira,tienda,18,2025-07-16
C211070,Tunja,app,32,2024-04-26
C211071,Barranquilla,tienda,34,2024-08-20
C211072,Pereira,app,32,2025-01-29
C211073,Manizales,web,32,2024-07-09
C211074,Villavicencio,web,38,2024-10-24
C211075,Barranquilla,web,40,2024-11-04
C211076,Medellín,web,38,2025-09-28
C211077,Neiva,web,34,2025-01-07
C211078,Popayán,app,38,2025-06-30
C211079,Pereira,tienda,31,2024-03-12
C211080,Tunja,web,41,2024-12-22
C211081,Popayán,web,18,2024-12-08
C211082,Bucaramanga,web,30,2024-10-14
C211083,Valledupar,tienda,53,2024-08-13
C211084,Neiva,app,37,2024-01-03
C211085,Sincelejo,app,18,2025-02-13
C211086,Bogotá,web,32,2024-12-18
C211087,Santa Marta,app,29,2024-09-10
C211088,Barranquilla,web,25,2025-01-21
C211089,Neiva,app,32,2024-01-14
C211090,Santa Marta,web,33,2025-10-25
C211091,Cartagena,web,22,2024-08-03
C211092,Tunja,web,21,2025-01-07
C211093,Pasto,tienda,30,2025-05-09
C211094,Florencia,web,37,2024-06-14
C211095,Montería,web,30,2024-06-10
C211096,Yopal,web,32,2024-08-25
C211097,Pereira,app,38,2024-08-25
C211098,Bucaramanga,web,28,2024-08-23
C211099,Santa Marta,web,20,2025-02-10
C211100,Tunja,tienda,43,2024-12-30
C211101,Manizales,app,58,2024-03-19
C211102,Florencia,web,45,2024-11-28
C211103,Montería,tienda,27,2025-07-13
C211104,Tunja,tienda,26,2024-09-05
C211105,Florencia,web,44,2025-02-24
C211106,Cartagena,app,36,2025-02-14
C211107,Popayán,app,25,2024-01-15
C211108,Villavicencio,tienda,35,2025-05-06
C211109,Manizales,app,41,2024-04-26
C211110,Pasto,tienda,22,2025-08-15
C211111,Bucaramanga,web,29,2025-10-13
C211112,Pereira,callcenter,36,2025-03-08
C211113,Tunja,app,35,2025-08-23
C211114,Popayán,web,47,2025-10-22
C211115,Bogotá,tienda,38,2024-05-08
C211116,Pasto,web,40,2024-12-30
C211117,Neiva,web,50,2025-03-18
C211118,Pereira,web,60,2024-10-22
C211119,Bucaramanga,web,35,2025-01-27
C211120,Popayán,web,23,2024-11-13
C211121,Cali,web,22,2024-12-14
C211122,Bogotá,callcenter,41,2025-09-24
C211123,Santa Marta,web,28,2024-04-15
C211124,Manizales,callcenter,38,2025-01-16
C211125,Manizales,callcenter,42,2024-07-07
C211126,Barranquilla,app,38,2024-03-18
C211127,Valledupar,web,18,2024-07-03
C211128,Villavicencio,app,18,2024-06-16
C211129,Pasto,web,18,2024-01-21
C211130,Barranquilla,app,33,2024-12-17
C211131,Medellín,web,52,2024-08-21
C211132,Florencia,web,56,2024-07-29
C211133,Villavicencio,web,42,2025-01-22
C211134,Florencia,app,21,2025-10-03
C211135,Pereira,web,40,2025-02-20
C211136,Cali,web,37,2025-06-19
C211137,Montería,web,18,2025-03-03
C211138,Valledupar,tienda,38,2025-07-16
C211139,Ibagué,web,47,2025-07-17
C211140,Montería,web,25,2025-05-04
C211141,Bogotá,web,33,2024-04-01
C211142,Manizales,app,27,2024-02-25
C211143,Cartagena,web,28,2025-05-16
C211144,Santa Marta,tienda,27,2024-08-18
C211145,Neiva,tienda,31,2025-01-11
C211146,Yopal,app,41,2024-08-14
C211147,Santa Marta,app,30,2025-04-23
C211148,Montería,tienda,42,2024-03-02
C211149,Florencia,web,23,2025-06-21
C211150,Sincelejo,web,20,2025-05-04
C211151,Cartagena,app,25,2025-08-30
C211152,Valledupar,web,32,2024-03-31
C211153,Valledupar,app,18,2024-08-25
C211154,Manizales,web,38,2024-01-06
C211155,Cali,callcenter,35,2025-09-25
C211156,Yopal,web,48,2025-10-24
C211157,Bucaramanga,tienda,26,2025-08-15
C211158,Barranquilla,tienda,34,2024-09-21
C211159,Manizales,app,36,2024-02-26
C211160,Cartagena,web,36,2024-11-16
C211161,Pereira,web,48,2024-11-16
C211162,Cartagena,web,34,2025-06-03
C211163,Yopal,web,51,2024-07-10
C211164,Barranquilla,web,43,2025-08-21
C211165,Bucaramanga,callcenter,33,2025-07-21
C211166,Tunja,tienda,36,2024-06-20
C211167,Yopal,web,25,2024-10-25
C211168,Sincelejo,web,34,2025-04-13
C211169,Pasto,web,50,2024-01-13
C211170,Yopal,app,41,2024-10-04
C211171,Yopal,web,55,2025-08-23
C211172,Florencia,web,23,2024-03-20
C211173,Cartagena,web,22,2025-09-05
C211174,Florencia,app,26,2024-06-10
C211175,Popayán,web,23,2024-11-19
C211176,Manizales,tienda,39,2025-05-16
C211177,Pereira,web,34,2024-06-14
C211178,Bogotá,app,35,2025-09-11
C211179,Ibagué,web,36,2025-07-19
C211180,Manizales,app,33,2025-04-30
C211181,Cali,web,33,2024-08-08
C211182,Florencia,app,31,2025-09-09
C211183,Bucaramanga,web,45,2025-06-09
C211184,Bucaramanga,web,34,2024-08-31
C211185,Pereira,app,43,2025-02-18
C211186,Popayán,app,36,2024-10-12
C211187,Bogotá,app,46,2024-07-28
C211188,Pasto,app,49,2024-05-19
C211189,Cali,app,24,2024-01-26
C211190,Medellín,callcenter,48,2025-10-20
C211191,Bucaramanga,web,20,2024-08-02
C211192,Tunja,app,37,2025-01-02
C211193,Villavicencio,app,20,2025-03-19
C211194,Neiva,web,44,2025-02-28
C211195,Popayán,web,50,2025-05-09
C211196,Pasto,web,38,2025-03-10
C211197,Santa Marta,web,24,2024-10-14
C211198,Tunja,app,36,2025-02-11
C211199,Barranquilla,callcenter,47,2024-12-01
C211200,Ibagué,app,30,2024-01-22
C211201,Valledupar,web,32,2025-04-10
C211202,Sincelejo,web,36,2025-06-01
C211203,Sincelejo,callcenter,35,2025-01-13
C211204,Sincelejo,app,28,2025-03-09
C211205,Popayán,tienda,43,2024-01-14
C211206,Montería,app,42,2024-05-25
C211207,Santa Marta,app,29,2024-08-14
C211208,Tunja,web,50,2024-09-26
C211209,Pasto,web,38,2025-04-07
C211210,Tunja,app,41,2024-02-05
C211211,Cali,web,33,2024-02-20
C211212,Florencia,web,36,2025-03-11
C211213,Manizales,web,32,2024-05-11
C211214,Pereira,tienda,24,2024-08-13
C211215,Cartagena,web,30,2024-12-23
C211216,Bucaramanga,app,34,2024-01-18
C211217,Neiva,web,30,2025-04-29
C211218,Valledupar,web,29,2024-04-01
C211219,Villavicencio,web,40,2025-09-03
C211220,Popayán,callcenter,37,2024-03-23
C211221,Cartagena,web,32,2024-01-27
C211222,Barranquilla,app,43,2025-04-23
C211223,Valledupar,app,27,2025-07-17
C211224,Neiva,web,50,2024-05-27
C211225,Montería,web,35,2025-05-28
C211226,Pereira,web,29,2024-04-10
C211227,Bogotá,app,33,2024-09-18
C211228,Montería,web,37,2024-07-08
C211229,Villavicencio,app,35,2025-08-25
C211230,Montería,web,45,2025-08-26
C211231,Neiva,tienda,32,2024-11-08
C211232,Manizales,tienda,40,2024-05-31
C211233,Florencia,tienda,39,2025-01-01
C211234,Valledupar,app,46,2025-08-01
C211235,Manizales,callcenter,33,2024-01-28
C211236,Sincelejo,tienda,47,2024-06-02
C211237,Montería,web,27,2024-04-05
C211238,Pereira,tienda,44,2024-10-11
C211239,Bogotá,web,29,2024-11-22
C211240,Manizales,tienda,31,2024-01-14
C211241,Villavicencio,tienda,26,2025-05-08
C211242,Montería,web,49,2025-03-07
C211243,Tunja,app,38,2024-11-19
C211244,Manizales,web,36,2024-11-20
C211245,Bogotá,tienda,42,2025-07-03
C211246,Yopal,tienda,27,2024-04-23
C211247,Santa Marta,app,43,2025-10-14
C211248,Pasto,web,37,2025-05-31
C211249,Barranquilla,app,24,2024-03-26
C211250,Montería,tienda,53,2024-10-16
C211251,Cartagena,tienda,40,2024-08-22
C211252,Tunja,web,19,2024-08-11
C211253,Bogotá,tienda,25,2024-01-23
C211254,Florencia,web,19,2025-02-01
C211255,Cartagena,app,43,2024-04-24
C211256,Medellín,tienda,37,2024-08-24
C211257,Cartagena,web,46,2024-01-03
C211258,Popayán,callcenter,24,2024-08-22
C211259,Sincelejo,tienda,48,2024-09-07
C211260,Medellín,tienda,42,2024-11-22
C211261,Cartagena,web,43,2025-06-18
C211262,Cartagena,web,20,2024-09-09
C211263,Medellín,web,40,2024-04-04
C211264,Yopal,tienda,28,2025-06-08
C211265,Bogotá,web,33,2025-08-19
C211266,Popayán,web,30,2025-07-12
C211267,Florencia,web,37,2024-10-01
C211268,Villavicencio,web,33,2025-01-18
C211269,Popayán,app,39,2025-03-08
C211270,Pereira,app,32,2024-08-03
C211271,Popayán,callcenter,37,2025-04-14
C211272,Valledupar,tienda,41,2024-05-14
C211273,Barranquilla,web,46,2025-02-13
C211274,Medellín,tienda,36,2025-02-20
C211275,Montería,web,38,2024-04-14
C211276,Bogotá,web,47,2025-01-11
C211277,Florencia,tienda,34,2025-04-25
C211278,Bucaramanga,app,30,2024-10-05
C211279,Pereira,callcenter,24,2024-09-13
C211280,Bucaramanga,web,38,2024-03-02
C211281,Cali,web,35,2024-08-20
C211282,Neiva,web,35,2025-02-09
C211283,Barranquilla,app,23,2024-10-16
C211284,Medellín,tienda,43,2024-01-08
C211285,Villavicencio,web,18,2024-05-18
C211286,Medellín,app,35,2025-08-30
C211287,Pasto,web,20,2025-09-18
C211288,Barranquilla,web,28,2024-12-17
C211289,Valledupar,app,40,2025-05-19
C211290,Cartagena,web,24,2025-03-21
C211291,Manizales,tienda,43,2024-09-04
C211292,Florencia,web,25,2024-12-10
C211293,Bogotá,web,37,2024-08-07
C211294,Pasto,web,50,2025-07-13
C211295,Pasto,web,40,2025-01-01
C211296,Pereira,app,50,2024-02-01
C211297,Yopal,web,26,2024-02-23
C211298,Montería,app,43,2024-04-09
C211299,Tunja,app,31,2025-02-06
C211300,Bogotá,callcenter,51,2024-09-01
C211301,Sincelejo,web,34,2025-09-15
C211302,Neiva,web,55,2024-08-13
C211303,Medellín,app,36,2025-03-17
C211304,Cali,web,26,2024-12-18
C211305,Manizales,callcenter,30,2025-02-20
C211306,Tunja,web,43,2024-07-26
C211307,Bucaramanga,web,40,2024-10-25
C211308,Cartagena,web,18,2025-07-14
C211309,Cali,web,23,2024-03-18
C211310,Pereira,tienda,34,2025-01-10
C211311,Villavicencio,web,30,2025-01-07
C211312,Medellín,tienda,31,2024-11-04
C211313,Cartagena,app,39,2024-04-08
C211314,Florencia,app,41,2025-09-16
C211315,Manizales,app,46,2025-07-30
C211316,Tunja,web,32,2025-01-20
C211317,Neiva,app,41,2025-05-04
C211318,Pereira,web,32,2024-10-30
C211319,Bogotá,web,29,2024-12-10
C211320,Santa Marta,tienda,36,2025-06-24
C211321,Cartagena,app,42,2025-02-27
C211322,Valledupar,web,36,2024-07-13
C211323,Montería,web,44,2024-03-19
C211324,Barranquilla,web,32,2025-03-22
C211325,Pasto,web,28,2025-07-11
C211326,Villavicencio,web,26,2025-10-30
C211327,Yopal,web,26,2024-05-22
C211328,Cali,web,37,2025-06-10
C211329,Yopal,app,45,2024-07-05
C211330,Villavicencio,web,39,2024-04-25
C211331,Cali,app,33,2024-05-11
C211332,Barranquilla,tienda,36,2025-03-11
C211333,Cali,web,29,2024-11-22
C211334,Pereira,web,42,2025-09-21
C211335,Cali,web,23,2024-12-19
C211336,Pereira,app,30,2025-03-16
C211337,Pasto,app,20,2025-06-17
C211338,Yopal,tienda,38,2024-06-02
C211339,Bogotá,web,21,2024-10-26
C211340,Pereira,web,45,2024-06-23
C211341,Bogotá,callcenter,47,2024-11-06
C211342,Manizales,tienda,33,2025-05-20
C211343,Montería,callcenter,24,2025-10-21
C211344,Villavicencio,callcenter,41,2025-03-26
C211345,Cali,web,68,2024-05-07
C211346,Ibagué,callcenter,42,2025-06-17
C211347,Santa Marta,web,18,2025-08-20
C211348,Manizales,web,41,2025-06-10
C211349,Bucaramanga,web,18,2025-02-09
C211350,Santa Marta,app,35,2024-11-20
C211351,Medellín,web,50,2025-08-15
C211352,Sincelejo,web,39,2024-03-26
C211353,Santa Marta,web,29,2024-05-28
C211354,Pereira,app,39,2025-08-28
C211355,Cartagena,web,40,2024-03-23
