tienda_id,sku,stock,fecha_stock
S1029,SKU100689,16,2024-10-04
S1010,SKU100133,18,2025-07-02
S1076,SKU100161,21,2025-03-23
S1099,SKU100302,14,2025-07-14
S1081,SKU100615,10,2025-01-15
S1109,SKU100236,19,2024-05-04
S1146,SKU100286,18,2024-10-27
S1109,SKU100541,14,2024-08-22
S1073,SKU100380,27,2025-06-13
S1131,SKU100218,20,2024-09-16
S1025,SKU100012,18,2025-04-28
S1146,SKU100014,11,2024-06-16
S1049,SKU100354,20,2024-06-26
S1142,SKU100695,20,2024-09-14
S1088,SKU100515,26,2025-08-03
S1121,SKU100138,21,2024-06-27
S1096,SKU100194,25,2024-08-16
S1047,SKU100711,29,2025-04-26
S1121,SKU100358,16,2024-08-15
S1008,SKU100191,14,2025-09-24
S1125,SKU100649,20,2024-11-22
S1018,SKU100620,21,2025-09-08
S1039,SKU100398,19,2024-08-10
S1078,SKU100188,16,2024-04-06
S1028,SKU100763,22,2025-08-09
S1001,SKU100177,16,2024-11-27
S1060,SKU100562,20,2025-10-30
S1112,SKU100166,14,2025-10-28
S1132,SKU100560,22,2024-08-26
S1007,SKU100500,24,2024-07-14
S1063,SKU100445,25,2025-04-03
S1106,SKU100755,16,2024-09-29
S1078,SKU100582,20,2025-01-13
S1126,SKU100042,14,2025-02-01
S1096,SKU100664,28,2025-04-21
S1080,SKU100592,17,2024-12-12
S1000,SKU100745,22,2024-01-03
S1029,SKU100576,20,2024-01-05
S1103,SKU100678,17,2025-04-05
S1068,SKU100225,27,2025-03-13
S1061,SKU100353,24,2024-05-12
S1105,SKU100146,17,2024-12-19
S1048,SKU100595,26,2025-05-10
S1085,SKU100027,27,2025-06-04
S1044,SKU100074,25,2024-10-10
S1019,SKU100123,17,2025-07-23
S1130,SKU100482,22,2025-07-31
S1001,SKU100702,22,2025-10-29
S1011,SKU100004,23,2024-09-03
S1010,SKU100550,18,2025-07-10
S1035,SKU100183,20,2024-04-11
S1032,SKU100056,18,2024-05-04
S1091,SKU100241,14,2024-05-07
S1033,SKU100767,17,2024-08-03
S1042,SKU100043,17,2024-11-17
S1138,SKU100600,21,2024-03-02
S1060,SKU100589,19,2024-07-08
S1091,SKU100392,24,2024-08-24
S1012,SKU100541,20,2024-02-28
S1146,SKU100541,13,2025-06-28
S1007,SKU100298,23,2024-06-29
S1108,SKU100392,27,2025-06-19
S1018,SKU100457,21,2024-04-06
S1029,SKU100015,18,2025-04-26
S1023,SKU100292,17,2025-04-09
S1120,SKU100549,20,2025-05-21
S1046,SKU100269,21,2024-02-15
S1119,SKU100360,14,2025-04-12
S1144,SKU100628,19,2024-12-05
S1025,SKU100787,19,2024-02-13
S1031,SKU100498,15,2025-02-08
S1049,SKU100581,18,2024-08-17
S1011,SKU100401,15,2025-06-12
S1107,SKU100331,18,2024-10-01
S1014,SKU100753,23,2024-03-01
S1103,SKU100527,19,2025-10-19
S1135,SKU100644,24,2024-02-21
S1128,SKU100373,14,2024-01-09
S1118,SKU100734,14,2025-08-17
S1109,SKU100797,12,2024-10-21
S1009,SKU100187,20,2024-02-16
S1119,SKU100201,20,2024-10-19
S1031,SKU100434,21,2025-01-20
S1005,SKU100244,25,2024-12-17
S1089,SKU100054,21,2024-12-02
S1039,SKU100705,18,2024-10-08
S1078,SKU100348,12,2025-01-15
S1003,SKU100403,21,2024-11-30
S1051,SKU100129,23,2025-07-26
S1118,SKU100062,23,2024-12-24
S1089,SKU100158,24,2024-04-14
S1070,SKU100090,17,2024-03-08
S1109,SKU100623,26,2024-05-16
S1065,SKU100796,28,2024-08-12
S1080,SKU100441,26,2025-03-17
S1076,SKU100390,24,2025-05-01
S1137,SKU100425,21,2024-01-27
S1096,SKU100478,27,2025-01-21
S1101,SKU100791,25,2024-07-11
S1065,SKU100421,20,2024-09-16
S1030,SKU100284,14,2025-07-17
S1042,SKU100731,18,2024-03-05
S1129,SKU100312,19,2024-04-09
S1002,SKU100017,24,2024-10-24
S1001,SKU100013,28,2024-02-25
S1028,SKU100216,20,2025-08-20
S1113,SKU100269,18,2025-08-11
S1048,SKU100458,19,2025-08-16
S1130,SKU100277,22,2024-01-02
S1125,SKU100749,17,2025-05-25
S1024,SKU100017,15,2025-03-04
S1121,SKU100246,18,2025-07-28
S1129,SKU100182,20,2024-06-23
S1048,SKU100184,17,2024-03-11
S1037,SKU100332,32,2024-12-04
S1138,SKU100706,19,2024-05-08
S1057,SKU100228,14,2024-11-10
S1123,SKU100437,21,2024-04-19
S1042,SKU100657,28,2025-04-26
S1036,SKU100214,20,2025-08-16
S1060,SKU100275,20,2025-10-06
S1084,SKU100045,20,2025-05-14
S1029,SKU100350,25,2025-02-16
S1070,SKU100121,22,2024-06-29
S1120,SKU100505,23,2024-09-02
S1103,SKU100377,21,2024-05-06
S1118,SKU100551,25,2024-08-03
S1107,SKU100447,17,2024-01-11
S1020,SKU100043,27,2024-03-31
S1012,SKU100036,18,2024-10-04
S1004,SKU100359,20,2024-11-26
S1022,SKU100125,26,2025-09-24
S1135,SKU100390,18,2024-07-08
S1041,SKU100659,17,2024-10-03
S1068,SKU100511,21,2025-07-19
S1061,SKU100638,24,2025-02-23
S1055,SKU100640,28,2024-09-01
S1052,SKU100308,23,2025-05-06
S1130,SKU100680,21,2025-02-04
S1147,SKU100087,22,2024-05-27
S1073,SKU100057,24,2025-03-14
S1032,SKU100404,15,2025-06-06
S1099,SKU100230,20,2024-04-07
S1022,SKU100327,20,2025-07-31
S1088,SKU100648,25,2025-01-13
S1089,SKU100692,20,2024-11-03
S1134,SKU100048,20,2025-09-24
S1004,SKU100515,16,2025-06-20
S1123,SKU100379,14,2024-05-20
S1127,SKU100790,20,2025-05-15
S1086,SKU100471,18,2025-02-04
S1084,SKU100100,19,2024-10-14
S1054,SKU100112,17,2025-07-21
S1130,SKU100780,17,2024-10-29
S1057,SKU100753,18,2025-02-08
S1141,SKU100139,14,2024-06-09
S1049,SKU100502,14,2025-03-18
S1013,SKU100681,19,2024-04-21
S1137,SKU100287,21,2024-03-26
S1070,SKU100262,22,2025-10-12
S1099,SKU100548,27,2025-04-21
S1081,SKU100016,32,2024-05-02
S1026,SKU100683,24,2025-10-22
S1050,SKU100646,21,2024-08-27
S1138,SKU100089,18,2024-06-15
S1062,SKU100518,24,2024-01-15
S1093,SKU100732,24,2025-06-26
S1076,SKU100111,23,2024-05-02
S1140,SKU100316,17,2024-06-18
S1045,SKU100630,18,2024-11-13
S1057,SKU100164,20,2024-07-05
S1103,SKU100757,24,2025-05-12
S1071,SKU100330,20,2025-02-18
S1116,SKU100047,26,2024-02-19
S1016,SKU100481,13,2024-10-09
S1114,SKU100255,17,2024-01-07
S1058,SKU100498,23,2024-11-29
S1009,SKU100068,23,2024-08-09
S1012,SKU100432,18,2025-05-27
S1092,SKU100197,15,2025-02-04
S1102,SKU100045,14,2024-11-12
S1088,SKU100301,23,2025-10-19
S1144,SKU100498,24,2024-02-14
S1021,SKU100188,18,2025-08-16
S1121,SKU100591,16,2025-06-15
S1059,SKU100080,15,2024-07-04
S1009,SKU100546,25,2025-04-20
S1039,SKU100397,17,2024-02-19
S1042,SKU100662,26,2024-06-14
S1123,SKU100479,16,2025-10-14
S1080,SKU100428,20,2024-05-04
S1000,SKU100444,12,2025-04-30
S1005,SKU100307,14,2024-06-16
S1029,SKU100517,15,2024-06-26
S1111,SKU100631,25,2025-06-28
S1099,SKU100010,24,2024-03-04
S1092,SKU100393,17,2024-04-19
S1103,SKU100102,14,2025-02-24
S1021,SKU100754,16,2024-01-12
S1142,SKU100191,17,2025-08-19
S1140,SKU100591,22,2024-11-17
S1033,SKU100089,25,2024-01-06
S1004,SKU100492,17,2024-11-15
S1080,SKU100514,15,2025-05-10
S1110,SKU100311,18,2025-01-13
S1056,SKU100369,18,2025-04-27
S1143,SKU100243,12,2025-03-09
S1005,SKU100599,31,2024-04-11
S1126,SKU100329,14,2025-05-20
S1057,SKU100202,25,2024-01-10
S1096,SKU100202,20,2024-11-26
S1028,SKU100268,21,2024-06-07
S1148,SKU100137,25,2024-06-07
S1128,SKU100644,22,2025-09-26
S1104,SKU100592,26,2025-04-30
S1024,SKU100528,22,2025-02-10
S1103,SKU100122,27,2025-05-09
S1121,SKU100327,16,2025-06-19
S1101,SKU100558,27,2025-07-29
S1110,SKU100223,19,2025-08-15
S1064,SKU100324,21,2024-04-07
S1070,SKU100605,26,2024-03-01
S1097,SKU100286,20,2025-01-11
S1043,SKU100176,23,2024-01-15
S1007,SKU100426,20,2024-08-06
S1145,SKU100778,27,2024-08-06
S1146,SKU100680,21,2024-05-24
S1039,SKU100346,21,2024-12-07
S1087,SKU100541,19,2024-07-31
S1061,SKU100055,19,2024-06-14
S1002,SKU100202,19,2025-06-06
S1089,SKU100547,16,2025-06-21
S1015,SKU100679,23,2025-04-07
S1141,SKU100795,20,2024-02-26
S1117,SKU100377,15,2025-08-06
S1103,SKU100641,17,2024-06-09
S1062,SKU100260,14,2025-05-26
S1074,SKU100631,17,2025-07-13
S1024,SKU100736,23,2024-08-03
S1010,SKU100519,12,2025-08-06
S1132,SKU100356,28,2025-02-19
S1059,SKU100297,11,2025-09-19
S1142,SKU100559,27,2024-05-31
S1061,SKU100087,13,2025-08-17
S1047,SKU100451,13,2025-02-22
S1041,SKU100463,21,2025-10-24
S1113,SKU100518,22,2025-05-16
S1053,SKU100295,20,2025-08-30
S1012,SKU100508,23,2024-02-16
S1149,SKU100702,18,2025-05-12
S1048,SKU100140,29,2025-09-29
S1128,SKU100080,27,2024-05-24
S1142,SKU100091,16,2024-04-29
S1098,SKU100678,26,2025-01-05
S1121,SKU100088,22,2025-02-28
S1125,SKU100462,25,2025-07-04
S1024,SKU100122,24,2025-09-15
S1001,SKU100231,25,2025-03-01
S1072,SKU100044,13,2024-09-29
S1044,SKU100054,22,2024-06-20
S1125,SKU100224,19,2025-02-04
S1111,SKU100067,18,2024-04-28
S1127,SKU100318,16,2025-02-15
S1081,SKU100465,26,2024-10-07
S1066,SKU100108,27,2025-02-26
S1121,SKU100641,20,2024-12-16
S1016,SKU100514,20,2024-12-25
S1069,SKU100654,24,2025-05-11
S1135,SKU100005,20,2025-01-01
S1004,SKU100063,22,2024-07-22
S1007,SKU100769,22,2024-02-08
S1003,SKU100092,9,2025-02-24
S1058,SKU100244,25,2024-01-14
S1015,SKU100703,18,2024-11-18
S1043,SKU100738,18,2024-11-04
S1030,SKU100282,22,2024-09-11
S1140,SKU100602,20,2025-01-26
S1004,SKU100261,22,2025-06-25
S1002,SKU100081,15,2024-08-26
S1023,SKU100744,18,2024-04-10
S1063,SKU100789,21,2024-03-07
S1146,SKU100165,18,2024-07-28
S1027,SKU100363,17,2025-01-15
S1142,SKU100743,19,2025-03-28
S1019,SKU100594,21,2025-05-27
S1038,SKU100477,17,2025-09-26
S1125,SKU100150,29,2024-12-07
S1068,SKU100295,12,2025-01-17
S1063,SKU100660,25,2024-08-16
S1114,SKU100727,18,2024-07-03
S1107,SKU100295,19,2025-03-05
S1082,SKU100386,20,2025-09-29
S1019,SKU100530,25,2025-04-29
S1079,SKU100436,14,2025-04-27
S1143,SKU100587,24,2025-07-21
S1025,SKU100382,24,2025-02-04
S1139,SKU100762,11,2025-07-21
S1050,SKU100211,23,2024-08-27
S1101,SKU100336,21,2024-11-04
S1113,SKU100316,9,2024-09-23
S1124,SKU100045,22,2024-11-07
S1026,SKU100298,18,2024-04-05
S1131,SKU100472,18,2025-09-17
S1030,SKU100617,21,2024-09-05
S1047,SKU100714,24,2024-12-17
S1003,SKU100523,27,2025-05-16
S1057,SKU100228,11,2024-07-20
S1133,SKU100134,17,2025-04-11
S1096,SKU100355,22,2024-07-19
S1108,SKU100124,18,2025-09-06
S1145,SKU100481,18,2025-06-08
S1136,SKU100650,19,2025-05-19
S1148,SKU100387,16,2024-03-19
S1139,SKU100072,15,2025-01-09
S1034,SKU100386,22,2024-07-19
S1103,SKU100421,13,2025-03-21
S1148,SKU100121,10,2024-11-03
S1098,SKU100747,19,2024-06-26
S1146,SKU100580,13,2024-03-19
S1040,SKU100746,27,2025-02-13
S1117,SKU100463,14,2025-04-02
S1006,SKU100691,18,2025-02-19
S1128,SKU100649,16,2024-09-08
S1108,SKU100712,25,2025-02-24
S1096,SKU100363,14,2025-05-03
S1116,SKU100303,17,2024-06-23
S1137,SKU100750,15,2024-07-07
S1108,SKU100380,19,2024-11-22
S1115,SKU100452,23,2025-08-27
S1081,SKU100614,22,2025-07-20
S1118,SKU100502,20,2024-04-25
S1111,SKU100493,15,2025-04-15
S1054,SKU100708,21,2025-04-22
S1129,SKU100016,14,2024-03-27
S1010,SKU100473,18,2024-02-08
S1081,SKU100034,17,2025-09-30
S1105,SKU100537,26,2025-06-12
S1034,SKU100196,19,2024-06-30
S1063,SKU100799,17,2025-10-02
S1121,SKU100240,18,2025-04-21
S1057,SKU100579,17,2025-02-13
S1061,SKU100285,25,2025-01-20
S1119,SKU100790,19,2025-03-04
S1072,SKU100707,20,2024-09-24
S1023,SKU100680,21,2024-01-10
S1044,SKU100444,20,2024-01-13
S1127,SKU100575,25,2024-10-07
S1128,SKU100414,19,2025-01-04
S1086,SKU100459,27,2024-02-06
S1013,SKU100457,11,2024-11-15
S1062,SKU100660,23,2025-08-04
S1139,SKU100376,20,2025-07-29
S1066,SKU100412,25,2024-10-09
S1000,SKU100761,20,2025-08-12
S1092,SKU100159,21,2025-01-13
S1020,SKU100470,19,2025-04-14
S1053,SKU100138,28,2024-04-09
S1017,SKU100254,18,2024-09-19
S1055,SKU100003,16,2025-03-04
S1085,SKU100526,15,2024-12-30
S1112,SKU100696,19,2025-03-29
S1143,SKU100597,20,2025-04-09
S1042,SKU100643,26,2025-03-30
S1130,SKU100537,22,2025-01-03
S1003,SKU100168,23,2024-01-15
S1040,SKU100602,13,2024-04-23
S1088,SKU100341,21,2025-04-03
S1127,SKU100407,17,2024-03-25
S1055,SKU100056,16,2024-05-08
S1131,SKU100535,16,2025-04-15
S1137,SKU100220,17,2024-03-03
S1127,SKU100700,16,2025-09-29
S1008,SKU100449,20,2024-12-13
S1149,SKU100743,20,2024-01-08
S1017,SKU100711,18,2024-02-21
S1002,SKU100427,17,2025-06-30
S1032,SKU100192,17,2024-06-25
S1021,SKU100354,22,2024-07-28
S1072,SKU100230,17,2024-06-28
S1078,SKU100300,14,2025-01-18
S1020,SKU100576,13,2025-10-09
S1125,SKU100317,21,2024-06-10
S1116,SKU100003,17,2025-04-11
S1139,SKU100292,21,2025-01-04
S1138,SKU100760,24,2024-12-12
S1101,SKU100499,19,2025-08-16
S1031,SKU100114,24,2025-10-02
S1112,SKU100772,27,2024-04-05
S1040,SKU100300,23,2025-08-18
S1135,SKU100646,21,2025-08-02
S1080,SKU100599,21,2024-06-16
S1096,SKU100245,29,2025-01-23
S1065,SKU100206,21,2024-06-12
S1108,SKU100382,19,2025-04-05
S1012,SKU100631,17,2025-08-15
S1064,SKU100106,21,2024-06-06
S1106,SKU100144,17,2024-02-08
S1100,SKU100466,26,2025-04-04
S1045,SKU100272,10,2025-06-19
S1002,SKU100517,16,2024-01-04
S1097,SKU100167,28,2025-05-29
S1143,SKU100680,25,2024-07-09
S1126,SKU100058,22,2025-01-26
S1021,SKU100730,19,2024-09-06
S1063,SKU100146,20,2024-06-01
S1025,SKU100381,20,2025-01-29
S1101,SKU100434,14,2025-05-06
S1114,SKU100063,27,2025-05-11
S1016,SKU100693,14,2025-10-11
S1019,SKU100523,13,2025-04-19
S1119,SKU100121,9,2025-10-10
S1118,SKU100113,25,2025-05-31
S1001,SKU100274,25,2024-04-27
S1085,SKU100732,22,2024-01-16
S1146,SKU100612,17,2024-11-28
S1040,SKU100733,29,2024-10-19
S1011,SKU100487,14,2024-10-31
S1020,SKU100528,14,2024-07-12
S1140,SKU100684,24,2025-10-31
S1005,SKU100153,23,2025-07-20
S1044,SKU100080,16,2024-06-16
S1062,SKU100107,14,2024-04-17
S1142,SKU100596,22,2024-01-13
S1101,SKU100033,31,2024-05-04
S1080,SKU100035,23,2024-01-26
S1048,SKU100319,24,2024-01-31
S1098,SKU100111,26,2024-02-24
S1023,SKU100485,20,2024-09-12
S1060,SKU100302,25,2024-11-15
S1023,SKU100494,20,2024-03-15
S1065,SKU100090,20,2025-04-17
S1071,SKU100417,26,2025-09-23
S1088,SKU100372,23,2024-01-31
S1076,SKU100335,20,2024-05-21
S1021,SKU100187,20,2024-02-26
S1063,SKU100211,23,2024-08-03
S1087,SKU100372,21,2024-03-16
S1019,SKU100424,20,2024-09-11
S1077,SKU100763,14,2025-10-31
S1022,SKU100357,20,2024-10-04
S1105,SKU100415,22,2024-06-26
S1049,SKU100024,13,2024-04-08
S1050,SKU100391,15,2024-06-15
S1051,SKU100238,20,2025-04-16
S1131,SKU100421,20,2025-09-22
S1078,SKU100521,12,2025-03-28
S1102,SKU100340,17,2024-08-27
S1004,SKU100055,12,2025-04-29
S1114,SKU100301,23,2024-05-15
S1067,SKU100213,29,2025-07-29
S1083,SKU100183,16,2025-07-05
S1081,SKU100667,31,2024-03-22
S1000,SKU100065,22,2024-01-28
S1145,SKU100089,20,2024-07-06
S1105,SKU100374,21,2025-02-11
S1059,SKU100407,22,2025-10-04
S1066,SKU100472,29,2025-10-24
S1005,SKU100402,35,2025-04-10
S1111,SKU100628,17,2025-10-04
S1109,SKU100640,12,2024-12-07
S1122,SKU100497,17,2025-08-25
S1129,SKU100640,20,2024-08-07
S1025,SKU100212,20,2025-02-11
S1067,SKU100066,21,2024-12-05
S1079,SKU100350,16,2025-08-25
S1038,SKU100280,18,2024-10-31
S1070,SKU100560,18,2024-03-20
S1110,SKU100281,18,2025-10-22
S1149,SKU100066,20,2024-09-27
S1080,SKU100221,23,2024-01-13
S1088,SKU100025,24,2025-05-04
S1146,SKU100017,20,2024-01-29
S1067,SKU100201,23,2025-02-02
S1089,SKU100752,24,2025-06-06
S1019,SKU100533,27,2024-09-23
S1070,SKU100040,16,2024-01-28
S1096,SKU100213,25,2024-09-06
S1039,SKU100615,22,2024-12-05
S1065,SKU100652,29,2024-02-28
S1103,SKU100372,16,2025-01-04
S1025,SKU100798,26,2025-07-17
S1052,SKU100148,19,2025-09-02
S1116,SKU100087,22,2024-02-28
S1012,SKU100035,27,2024-09-26
S1076,SKU100633,16,2024-02-04
S1149,SKU100106,23,2025-05-29
S1044,SKU100439,13,2025-05-11
S1071,SKU100770,23,2024-02-08
S1060,SKU100528,11,2025-04-29
S1067,SKU100774,27,2024-08-11
S1120,SKU100728,18,2024-11-22
S1006,SKU100750,21,2025-08-28
S1143,SKU100100,23,2025-08-27
S1147,SKU100162,22,2024-01-17
S1004,SKU100371,23,2024-05-28
S1012,SKU100620,26,2024-11-01
S1024,SKU100392,18,2024-02-11
S1054,SKU100244,14,2024-03-27
S1145,SKU100692,25,2025-01-25
S1038,SKU100674,16,2025-01-22
S1062,SKU100400,20,2025-07-25
S1032,SKU100325,26,2025-08-01
S1149,SKU100225,27,2024-06-22
S1034,SKU100565,25,2025-07-26
S1109,SKU100369,20,2024-07-16
S1125,SKU100764,15,2025-05-27
S1030,SKU100113,22,2024-05-04
S1043,SKU100725,21,2024-10-13
S1075,SKU100587,23,2024-09-26
S1027,SKU100143,25,2025-04-16
S1130,SKU100787,25,2025-01-07
S1054,SKU100002,21,2024-10-27
S1006,SKU100437,20,2025-10-23
S1044,SKU100244,17,2025-07-15
S1136,SKU100115,11,2024-07-05
S1131,SKU100216,16,2025-04-11
S1043,SKU100274,18,2024-07-08
S1093,SKU100118,19,2024-01-12
S1106,SKU100505,15,2024-09-18
S1146,SKU100091,25,2024-02-01
S1126,SKU100460,21,2024-05-15
S1102,SKU100125,26,2025-06-17
S1146,SKU100447,17,2025-08-29
S1002,SKU100503,17,2025-06-04
S1021,SKU100097,22,2025-07-08
S1120,SKU100144,17,2025-05-29
S1038,SKU100242,19,2024-07-10
S1058,SKU100720,17,2024-03-13
S1083,SKU100578,20,2024-07-13
S1031,SKU100254,20,2025-05-12
S1053,SKU100370,23,2024-07-14
S1052,SKU100084,21,2025-06-01
S1095,SKU100253,15,2024-11-27
S1090,SKU100442,18,2024-12-19
S1042,SKU100728,15,2024-09-05
S1139,SKU100471,12,2024-01-28
S1035,SKU100735,20,2024-08-03
S1079,SKU100362,15,2025-05-06
S1005,SKU100789,22,2025-02-09
S1069,SKU100735,27,2024-07-08
S1007,SKU100588,19,2025-04-29
S1064,SKU100106,18,2024-04-07
S1068,SKU100457,24,2025-02-14
S1127,SKU100092,14,2025-01-07
S1109,SKU100563,20,2024-06-04
S1042,SKU100544,26,2024-12-24
S1137,SKU100177,30,2024-05-25
S1019,SKU100549,23,2025-01-24
S1032,SKU100297,24,2024-12-04
S1073,SKU100395,20,2025-10-19
S1140,SKU100164,21,2024-12-01
S1024,SKU100409,15,2024-08-17
S1049,SKU100384,14,2025-03-08
S1033,SKU100612,14,2024-04-03
S1124,SKU100004,28,2025-09-19
S1054,SKU100535,20,2024-07-27
S1110,SKU100657,19,2025-02-11
S1072,SKU100659,28,2024-01-12
S1112,SKU100236,14,2025-04-03
S1036,SKU100733,18,2024-08-18
S1041,SKU100222,27,2025-04-24
S1035,SKU100141,23,2025-01-29
S1064,SKU100162,16,2024-07-26
S1110,SKU100204,22,2025-01-28
S1115,SKU100569,16,2025-02-02
S1054,SKU100402,18,2025-06-02
S1131,SKU100764,11,2025-04-11
S1020,SKU100162,15,2025-05-06
S1087,SKU100257,17,2024-04-08
S1026,SKU100300,14,2024-03-19
S1087,SKU100139,15,2025-01-08
S1133,SKU100796,15,2024-09-02
S1124,SKU100554,14,2025-02-06
S1071,SKU100488,20,2025-04-23
S1088,SKU100625,29,2024-07-05
S1001,SKU100284,15,2024-12-03
S1066,SKU100476,19,2025-04-08
S1072,SKU100713,20,2024-01-19
S1023,SKU100453,19,2024-05-30
S1108,SKU100319,12,2024-06-19
S1054,SKU100279,29,2024-11-19
S1068,SKU100079,20,2025-06-02
S1000,SKU100352,21,2024-02-15
S1117,SKU100600,21,2024-06-22
S1076,SKU100683,20,2025-08-12
S1008,SKU100395,19,2025-01-30
S1082,SKU100186,16,2024-04-30
S1089,SKU100222,25,2025-09-19
S1045,SKU100592,23,2024-10-04
S1063,SKU100647,27,2024-03-05
S1032,SKU100274,15,2024-07-29
S1076,SKU100275,25,2025-04-14
S1137,SKU100772,16,2025-09-24
S1059,SKU100284,17,2024-12-30
S1095,SKU100121,16,2024-12-01
S1147,SKU100601,27,2024-01-06
S1094,SKU100326,18,2024-04-01
S1001,SKU100771,16,2025-07-30
S1140,SKU100667,24,2025-03-29
S1115,SKU100494,25,2025-10-03
S1081,SKU100270,20,2025-07-25
S1126,SKU100139,31,2025-01-15
S1139,SKU100123,23,2025-02-16
S1082,SKU100684,15,2024-06-08
S1115,SKU100028,19,2024-03-19
S1109,SKU100433,20,2025-07-24
S1045,SKU100354,17,2024-01-10
S1000,SKU100106,26,2025-06-26
S1109,SKU100177,15,2024-05-03
S1047,SKU100026,22,2025-02-05
S1076,SKU100199,29,2025-07-09
S1114,SKU100454,16,2025-07-24
S1031,SKU100265,14,2024-09-17
S1073,SKU100561,11,2024-10-02
S1121,SKU100168,15,2024-01-26
S1072,SKU100530,19,2024-05-24
S1064,SKU100598,20,2024-02-11
S1033,SKU100439,21,2025-09-28
S1029,SKU100356,21,2024-03-22
S1044,SKU100531,22,2024-11-06
S1060,SKU100005,14,2025-10-16
S1082,SKU100769,14,2025-05-26
S1108,SKU100562,20,2024-04-16
S1034,SKU100745,15,2024-10-15
S1013,SKU100573,22,2025-10-03
S1012,SKU100520,20,2024-03-24
S1044,SKU100021,16,2025-05-28
S1121,SKU100656,19,2025-10-01
S1128,SKU100004,19,2025-04-15
S1128,SKU100526,23,2024-05-31
S1046,SKU100175,18,2025-10-23
S1009,SKU100594,15,2025-07-30
S1033,SKU100364,28,2025-06-26
S1045,SKU100641,26,2024-09-25
S1029,SKU100004,18,2025-09-04
S1070,SKU100785,22,2025-07-18
S1036,SKU100200,17,2025-05-06
S1088,SKU100695,13,2025-07-05
S1066,SKU100502,13,2024-10-09
S1144,SKU100083,27,2025-09-04
S1054,SKU100050,15,2024-10-22
S1040,SKU100501,20,2025-09-03
S1148,SKU100133,20,2024-10-27
S1148,SKU100011,23,2024-05-04
S1042,SKU100322,24,2025-04-12
S1022,SKU100023,24,2025-03-19
S1003,SKU100688,16,2025-09-16
S1042,SKU100173,23,2025-07-29
S1122,SKU100612,22,2024-10-18
S1143,SKU100139,20,2024-06-15
S1092,SKU100474,23,2024-09-13
S1146,SKU100584,17,2025-09-09
S1131,SKU100538,16,2024-05-01
S1063,SKU100340,13,2025-05-11
S1064,SKU100216,25,2024-03-06
S1043,SKU100441,24,2025-05-06
S1008,SKU100237,27,2024-05-30
S1045,SKU100174,23,2024-08-31
S1076,SKU100050,17,2024-04-24
S1141,SKU100004,19,2024-12-06
S1119,SKU100484,20,2025-06-30
S1008,SKU100012,22,2024-05-27
S1059,SKU100492,25,2024-07-05
S1136,SKU100106,22,2024-04-11
S1125,SKU100108,17,2025-03-11
S1088,SKU100050,26,2024-06-23
S1097,SKU100555,23,2024-02-18
S1083,SKU100151,14,2025-02-03
S1075,SKU100390,18,2024-10-06
S1003,SKU100518,20,2024-04-02
S1130,SKU100575,17,2025-10-06
S1149,SKU100378,21,2024-09-24
S1147,SKU100165,25,2025-07-31
S1012,SKU100554,25,2024-02-29
S1083,SKU100119,21,2024-03-10
S1091,SKU100086,17,2025-04-12
S1047,SKU100143,20,2024-12-14
S1130,SKU100426,18,2024-11-03
S1098,SKU100046,23,2024-03-02
S1005,SKU100586,30,2024-06-11
S1149,SKU100638,28,2024-09-13
S1116,SKU100706,24,2024-10-23
S1074,SKU100591,24,2024-05-30
S1071,SKU100112,21,2024-04-24
S1026,SKU100797,19,2025-03-09
S1113,SKU100112,20,2025-06-15
S1095,SKU100596,9,2024-09-23
S1015,SKU100240,22,2025-09-08
S1103,SKU100302,22,2025-08-23
S1128,SKU100737,27,2024-11-22
S1125,SKU100254,18,2025-01-22
S1120,SKU100128,22,2024-07-03
S1088,SKU100628,19,2025-05-10
S1005,SKU100772,19,2025-04-26
S1027,SKU100149,13,2025-09-20
S1080,SKU100616,18,2025-09-17
S1147,SKU100436,16,2024-03-02
S1129,SKU100285,24,2024-05-06
S1133,SKU100706,17,2024-02-03
S1052,SKU100275,20,2024-04-27
S1058,SKU100715,18,2024-01-06
S1034,SKU100577,22,2025-08-07
S1113,SKU100553,15,2024-04-03
S1109,SKU100643,18,2024-10-09
S1125,SKU100076,28,2025-10-10
S1085,SKU100319,16,2024-03-14
S1047,SKU100749,22,2025-07-03
S1145,SKU100706,19,2024-02-03
S1086,SKU100689,26,2024-02-24
S1082,SKU100496,18,2025-01-03
S1020,SKU100595,23,2025-07-13
S1077,SKU100449,19,2024-06-21
S1127,SKU100052,23,2025-03-26
S1011,SKU100478,28,2024-06-28
S1022,SKU100614,21,2024-01-06
S1021,SKU100759,21,2025-06-11
S1012,SKU100237,15,2024-06-19
S1093,SKU100193,20,2024-07-11
S1056,SKU100411,20,2024-10-28
S1057,SKU100357,24,2025-03-19
S1038,SKU100117,14,2025-05-23
S1120,SKU100183,24,2024-06-30
S1051,SKU100272,24,2024-08-01
S1002,SKU100346,16,2025-09-28
S1022,SKU100381,20,2025-09-01
S1082,SKU100545,19,2024-06-10
S1139,SKU100661,24,2025-03-12
S1111,SKU100430,20,2025-07-02
S1063,SKU100112,21,2025-05-03
S1069,SKU100682,26,2025-09-26
S1056,SKU100554,16,2024-05-25
S1119,SKU100057,18,2025-09-13
S1096,SKU100112,17,2025-10-06
S1016,SKU100351,20,2025-05-21
S1077,SKU100149,18,2024-12-04
